Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
13:33:25.106	-0.306967375713356	-0.39068575090792	0.195342875453946	-0.346079897457808	0.21973326822718	0.225226599932859	Inner	Inner	00:00:00.000	Zeroed
13:33:25.215	-0.27906125064851	-0.39068575090792	0.251155125583637	-0.351573229163488	0.230719931638539	0.225226599932859	Inner	Inner	00:00:00.000	
13:33:25.323	-0.251155125583665	-0.39068575090792	0.27906125064851	-0.351573229163488	0.230719931638539	0.2142399365215	Inner	Inner	00:00:00.000	
13:33:25.433	-0.251155125583665	-0.418591875972766	0.27906125064851	-0.362559892574847	0.236213263344218	0.2142399365215	Inner	Inner	00:00:00.000	
13:33:25.546	-0.251155125583665	-0.39068575090792	0.251155125583637	-0.362559892574847	0.225226599932859	0.208746604815821	Inner	Inner	00:00:00.000	
13:33:25.655	-0.306967375713356	-0.418591875972766	0.22324900051882	-0.362559892574847	0.225226599932859	0.203253273110141	Inner	Inner	00:00:00.000	
13:33:25.765	-0.306967375713356	-0.39068575090792	0.27906125064851	-0.368053224280526	0.21973326822718	0.197759941404462	Inner	Inner	00:00:00.000	
13:33:25.875	-0.27906125064851	-0.39068575090792	0.27906125064851	-0.373546555986206	0.225226599932859	0.197759941404462	Inner	Inner	00:00:00.000	
13:33:25.984	-0.27906125064851	-0.39068575090792	0.251155125583637	-0.384533219397565	0.21973326822718	0.197759941404462	Inner	Inner	00:00:00.000	
13:33:26.092	-0.27906125064851	-0.362779625843075	0.251155125583637	-0.379039887691885	0.21973326822718	0.203253273110141	Inner	Inner	00:00:00.000	
13:33:26.199	-0.334873500778201	-0.39068575090792	0.27906125064851	-0.379039887691885	0.21973326822718	0.197759941404462	Inner	Inner	00:00:00.000	
13:33:26.308	-0.306967375713356	-0.418591875972766	0.27906125064851	-0.373546555986206	0.21973326822718	0.192266609698782	Inner	Inner	00:00:00.000	
13:33:26.420	-0.334873500778201	-0.418591875972766	0.306967375713384	-0.373546555986206	0.21973326822718	0.186773277993103	Inner	Inner	00:00:00.000	
13:33:26.531	-0.334873500778201	-0.446498001037611	0.306967375713384	-0.379039887691885	0.225226599932859	0.186773277993103	Inner	Inner	00:00:00.000	
13:33:26.639	-0.334873500778201	-0.446498001037611	0.27906125064851	-0.373546555986206	0.225226599932859	0.186773277993103	Inner	Inner	00:00:00.000	
