Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
13:48:21.382	-0.306967375713356	-0.139530625324284	0.111624500259438	-0.0823999755851924	0.021973326822718	-0.0494399853511154	Inner	Inner	00:00:00.000	Zeroed
13:48:21.486	-0.306967375713356	-0.139530625324284	0.111624500259438	-0.0823999755851924	0.0164799951170385	-0.0549333170567949	Inner	Inner	00:00:00.000	
13:48:21.601	-0.33487350077823	-0.139530625324284	0.111624500259438	-0.0878933072908719	0	-0.0549333170567949	Inner	Inner	00:00:00.000	
13:48:21.705	-0.306967375713356	-0.167436750389129	0.111624500259438	-0.0878933072908719	0	-0.0494399853511154	Inner	Inner	00:00:00.000	
13:48:21.818	-0.27906125064851	-0.139530625324284	0.111624500259438	-0.0823999755851924	0.010986663411359	-0.0494399853511154	Inner	Inner	00:00:00.000	
13:48:21.928	-0.27906125064851	-0.139530625324284	0.0837183751945645	-0.0878933072908719	0	-0.0604266487624744	Inner	Inner	00:00:00.000	
13:48:22.035	-0.251155125583665	-0.167436750389129	0.111624500259438	-0.0769066438795129	0.00549333170567949	-0.0659199804681539	Inner	Inner	00:00:00.000	
13:48:22.141	-0.27906125064851	-0.167436750389129	0.111624500259438	-0.0769066438795129	-0.00549333170567949	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:22.255	-0.33487350077823	-0.167436750389129	0.139530625324255	-0.0823999755851924	-0.00549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:22.367	-0.33487350077823	-0.167436750389129	0.167436750389129	-0.0878933072908719	-0.00549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:22.470	-0.33487350077823	-0.139530625324284	0.139530625324255	-0.0769066438795129	-0.00549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:22.585	-0.27906125064851	-0.167436750389129	0.111624500259438	-0.0769066438795129	0	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:22.689	-0.306967375713356	-0.139530625324284	0.111624500259438	-0.0769066438795129	0	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:22.802	-0.27906125064851	-0.139530625324284	0.111624500259438	-0.0823999755851924	0.00549333170567949	-0.0659199804681539	Inner	Inner	00:00:00.000	
13:48:22.908	-0.306967375713356	-0.167436750389129	0.111624500259438	-0.0769066438795129	0.00549333170567949	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:23.021	-0.306967375713356	-0.11162450025941	0.0279061250648738	-0.0823999755851924	0.00549333170567949	-0.0659199804681539	Inner	Inner	00:00:00.000	
13:48:23.131	-0.362779625843075	-0.0837183751945645	0.0279061250648738	-0.0878933072908719	0	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:23.236	-0.306967375713356	-0.0837183751945645	-0.0279061250648169	-0.0878933072908719	0.010986663411359	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:23.350	-0.362779625843075	-0.0837183751945645	-0.0837183751945645	-0.0933866389965514	0.00549333170567949	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:23.454	-0.39068575090792	-0.0558122501297191	-0.0837183751945645	-0.0988799707022309	0.00549333170567949	-0.0714133121738334	Inner	Inner	00:00:00.000	
13:48:23.568	-0.39068575090792	-0.0558122501297191	-0.0837183751945645	-0.0933866389965514	0.00549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:23.678	-0.39068575090792	-0.0558122501297191	-0.139530625324255	-0.0988799707022309	0	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:23.784	-0.446498001037639	-0.0837183751945645	-0.167436750389072	-0.10986663411359	-0.00549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
13:48:23.892	-0.50231025116733	-0.0279061250648738	-0.195342875453946	-0.120853297524949	-0.00549333170567949	-0.0878933072908719	Inner	Inner	00:00:00.000	
13:48:24.005	-0.446498001037639	-0.0558122501297191	-0.22324900051882	-0.131839960936308	-0.00549333170567949	-0.0823999755851924	Inner	Inner	00:00:00.000	
13:48:24.116	-0.50231025116733	-0.0279061250648738	-0.22324900051882	-0.131839960936308	-0.010986663411359	-0.0823999755851924	Inner	Inner	00:00:00.000	
