Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
12:09:45.162	-0.641840876491585	-0.22324900051882	0.446498001037639	-0.274666585283975	0.32959990234077	0.0549333170567949	Inner	Inner	00:00:00.000	Zeroed
12:09:45.272	-0.586028626361895	-0.251155125583665	0.446498001037639	-0.280159916989654	0.32410657063509	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:45.380	-0.558122501297049	-0.279061250648539	0.474404126102513	-0.274666585283975	0.32410657063509	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:45.488	-0.558122501297049	-0.251155125583665	0.474404126102513	-0.274666585283975	0.318613238929411	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:45.599	-0.586028626361895	-0.251155125583665	0.474404126102513	-0.274666585283975	0.313119907223731	0.043946653645436	Inner	Inner	00:00:00.000	
12:09:45.713	-0.61393475142674	-0.22324900051882	0.474404126102513	-0.280159916989654	0.32410657063509	0.043946653645436	Inner	Inner	00:00:00.000	
12:09:45.817	-0.61393475142674	-0.22324900051882	0.446498001037639	-0.280159916989654	0.335093234046449	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:45.927	-0.641840876491585	-0.22324900051882	0.418591875972766	-0.274666585283975	0.351573229163488	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:46.036	-0.669747001556459	-0.195342875453974	0.390685750907949	-0.274666585283975	0.362559892574847	0.043946653645436	Inner	Inner	00:00:00.000	
12:09:46.147	-0.669747001556459	-0.167436750389129	0.390685750907949	-0.274666585283975	0.384533219397565	0.0494399853511154	Inner	Inner	00:00:00.000	
12:09:46.254	-0.72555925168615	-0.195342875453974	0.334873500778201	-0.258186590166936	0.390026551103244	0.0549333170567949	Inner	Inner	00:00:00.000	
12:09:46.368	-0.697653126621304	-0.195342875453974	0.334873500778201	-0.258186590166936	0.406506546220283	0.0714133121738334	Inner	Inner	00:00:00.000	
12:09:46.479	-0.669747001556459	-0.195342875453974	0.27906125064851	-0.263679921872616	0.428479873043001	0.0878933072908719	Inner	Inner	00:00:00.000	
12:09:46.583	-0.669747001556459	-0.195342875453974	0.27906125064851	-0.263679921872616	0.43397320474868	0.0823999755851924	Inner	Inner	00:00:00.000	
12:09:46.693	-0.72555925168615	-0.195342875453974	0.22324900051882	-0.263679921872616	0.444959868160039	0.0823999755851924	Inner	Inner	00:00:00.000	
12:09:46.803	-0.72555925168615	-0.139530625324284	0.22324900051882	-0.269173253578295	0.455946531571398	0.0878933072908719	Inner	Inner	00:00:00.000	
12:09:46.912	-0.697653126621304	-0.11162450025941	0.22324900051882	-0.291146580401013	0.472426526688437	0.0878933072908719	Inner	Inner	00:00:00.000	
12:09:47.021	-0.697653126621304	-0.11162450025941	0.195342875453946	-0.291146580401013	0.488906521805475	0.10437330240791	Inner	Inner	00:00:00.000	
12:09:47.133	-0.753465376750995	-0.11162450025941	0.139530625324255	-0.285653248695334	0.488906521805475	0.0988799707022309	Inner	Inner	00:00:00.000	
12:09:47.238	-0.697653126621304	-0.11162450025941	0.111624500259438	-0.285653248695334	0.505386516922513	0.115359965819269	Inner	Inner	00:00:00.000	
