Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
12:18:42.365	-0.0558122501297191	-0.0837183751945645	0.22324900051882	-0.10986663411359	-0.0274666585283975	-0.115359965819269	Inner	Inner	00:00:00.000	Zeroed
12:18:42.473	-0.0558122501297191	-0.0837183751945645	0.195342875453946	-0.0988799707022309	-0.0274666585283975	-0.120853297524949	Inner	Inner	00:00:00.000	
12:18:42.587	-0.0279061250648738	-0.11162450025941	0.22324900051882	-0.10437330240791	-0.010986663411359	-0.10437330240791	Inner	Inner	00:00:00.000	
12:18:42.694	-0.0837183751945645	-0.0837183751945645	0.167436750389129	-0.10437330240791	-0.00549333170567949	-0.10437330240791	Inner	Inner	00:00:00.000	
12:18:42.801	-0.0837183751945645	-0.0558122501297191	0.111624500259438	-0.10437330240791	0	-0.10437330240791	Inner	Inner	00:00:00.000	
12:18:42.916	-0.0558122501297191	-0.0558122501297191	0.111624500259438	-0.10437330240791	0.021973326822718	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:43.019	-0.0558122501297191	-0.0279061250648738	0.0837183751945645	-0.10437330240791	0.032959990234077	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:43.132	-0.139530625324255	-0.0279061250648738	0.0279061250648738	-0.10986663411359	0.0274666585283975	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:43.241	-0.139530625324255	-0.0558122501297191	0	-0.10437330240791	0.032959990234077	-0.0823999755851924	Inner	Inner	00:00:00.000	
12:18:43.348	-0.11162450025941	-0.0558122501297191	0	-0.10986663411359	0.043946653645436	-0.0769066438795129	Inner	Inner	00:00:00.000	
12:18:43.458	-0.139530625324255	-0.0558122501297191	-0.0279061250648169	-0.115359965819269	0.0549333170567949	-0.0769066438795129	Inner	Inner	00:00:00.000	
12:18:43.570	-0.167436750389129	-0.0279061250648738	-0.0837183751945645	-0.126346629230628	0.0549333170567949	-0.0823999755851924	Inner	Inner	00:00:00.000	
12:18:43.675	-0.167436750389129	-0.0279061250648738	-0.111624500259381	-0.126346629230628	0.0604266487624744	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:43.788	-0.22324900051882	0	-0.139530625324255	-0.131839960936308	0.0549333170567949	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:43.897	-0.22324900051882	0	-0.167436750389129	-0.142826624347667	0.0604266487624744	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:44.003	-0.22324900051882	0	-0.167436750389129	-0.142826624347667	0.0659199804681539	-0.0988799707022309	Inner	Inner	00:00:00.000	
12:18:44.116	-0.22324900051882	-0.0279061250648738	-0.22324900051882	-0.137333292641987	0.0659199804681539	-0.0988799707022309	Inner	Inner	00:00:00.000	
12:18:44.228	-0.279061250648539	-0.0279061250648738	-0.22324900051882	-0.137333292641987	0.0769066438795129	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:44.332	-0.306967375713384	-0.0279061250648738	-0.22324900051882	-0.148319956053346	0.0769066438795129	-0.0933866389965514	Inner	Inner	00:00:00.000	
12:18:44.445	-0.279061250648539	0	-0.139530625324255	-0.148319956053346	0.0769066438795129	-0.0933866389965514	Inner	Inner	00:00:00.000	
